"MeterID";"Zone";"ConsumerType";"Date";"EnergyConsumed_kWh";"PeakUsage_kWh";"OutageMinutes";"MeterStatus";"TariffRate"
"M00341";"North";"Residential";"2023-04-16";202.23;8.58;155;"Faulty";4.66
"M00342";"East";"Commercial";"2026-08-02";418.83;27.82;37;"Active";7.89
"M00343";"West";"Residential";"2026-04-06";327.54;40.57;20;"Faulty";7.58
"M00344";"South";"Industrial";"2023-09-02";699.87;38.49;226;"Active";4.5
"M00345";"West";"Industrial";"2022-11-07";599.3;42.95;106;"Active";6.95
"M00346";"Central";"Residential";"2026-03-08";831.75;16.52;70;"Faulty";6.21
"M00347";"East";"Residential";"2023-03-16";863.02;22.82;132;"Active";7.88
"M00348";"West";"Residential";"2023-05-23";358.41;36.74;159;"Active";4.0
"M00349";"East";"Commercial";"2023-03-12";323.27;21.33;46;"Active";3.62
"M00350";"Central";"Industrial";"2026-06-07";752.51;49.18;300;"Active";6.97
"M00351";"South";"Commercial";"2023-08-31";868.68;14.02;84;"Faulty";6.04
"M00352";"North";"Industrial";"2025-02-06";390.96;38.82;89;"Active";5.35
"M00353";"Central";"Residential";"2024-05-22";806.36;47.06;158;"Faulty";7.21
"M00354";"West";"Commercial";"2023-07-07";866.95;11.87;13;"Active";3.89
"M00355";"North";"Industrial";"2022-10-23";923.96;27.3;277;"Faulty";4.91
"M00356";"North";"Commercial";"2022-05-18";599.48;46.13;12;"Active";3.95
"M00357";"South";"Industrial";"2022-05-12";824.39;43.06;217;"Active";5.1
"M00358";"West";"Residential";"2026-10-01";577.37;40.98;136;"Faulty";5.15
"M00359";"North";"Industrial";"2026-09-02";763.31;49.2;274;"Active";3.01
"M00360";"North";"Industrial";"2026-08-23";124.4;31.83;34;"Active";3.32
"M00361";"Central";"Commercial";"2022-11-07";526.69;19.68;51;"Faulty";4.67
"M00362";"North";"Industrial";"2022-12-12";249.82;8.35;281;"Faulty";4.36
"M00363";"East";"Commercial";"2022-02-12";562.37;49.61;295;"Faulty";6.56
"M00364";"South";"Industrial";"2022-06-13";514.56;34.79;292;"Faulty";6.27
"M00365";"North";"Commercial";"2022-06-05";120.02;35.26;142;"Faulty";4.66
"M00366";"South";"Residential";"2024-09-28";393.74;23.72;93;"Active";3.66
"M00367";"South";"Industrial";"2022-06-29";410.56;22.43;231;"Active";5.13
"M00368";"North";"Industrial";"2026-04-16";330.87;29.57;21;"Active";4.93
"M00369";"North";"Commercial";"2024-10-06";165.68;9.3;240;"Active";6.94
"M00370";"Central";"Residential";"2025-11-12";259.14;20.94;38;"Faulty";6.5
"M00371";"East";"Industrial";"2024-05-09";502.1;31.44;292;"Faulty";6.97
"M00372";"East";"Residential";"2024-07-19";832.51;22.51;284;"Faulty";7.73
"M00373";"North";"Industrial";"2024-03-05";966.57;44.57;194;"Faulty";4.29
"M00374";"Central";"Residential";"2025-06-08";349.1;16.78;10;"Active";3.5
"M00375";"East";"Industrial";"2022-10-04";293.59;13.81;244;"Active";5.87
"M00376";"South";"Residential";"2023-06-29";223.22;35.88;171;"Active";3.83
"M00377";"South";"Industrial";"2025-09-14";784.82;41.66;256;"Faulty";3.01
"M00378";"West";"Industrial";"2026-04-01";238.89;15.83;244;"Faulty";4.6
"M00379";"South";"Residential";"2023-07-16";728.71;29.32;54;"Faulty";3.46
"M00380";"East";"Industrial";"2024-10-28";377.61;48.13;265;"Active";6.25
"M00381";"East";"Commercial";"2024-12-18";745.69;37.16;20;"Faulty";6.01
"M00382";"West";"Commercial";"2026-09-28";225.42;40.16;188;"Active";4.02
"M00383";"South";"Residential";"2025-10-22";741.13;44.14;117;"Active";5.32
"M00384";"South";"Residential";"2026-06-07";451.84;15.67;183;"Faulty";7.26
"M00385";"South";"Residential";"2025-04-20";547.21;10.97;100;"Faulty";4.76
"M00386";"Central";"Commercial";"2022-10-13";286.23;33.56;182;"Faulty";3.96
"M00387";"South";"Commercial";"2023-05-06";720.7;28.47;179;"Faulty";3.43
"M00388";"Central";"Industrial";"2026-05-20";643.62;37.34;59;"Faulty";7.27
"M00389";"West";"Residential";"2023-01-15";779.11;45.79;192;"Faulty";3.03
"M00390";"East";"Industrial";"2022-03-23";482.99;11.61;60;"Active";4.47
"M00391";"West";"Industrial";"2022-02-13";797.85;46.2;44;"Faulty";7.41
"M00392";"Central";"Commercial";"2024-09-17";595.94;19.52;66;"Faulty";3.82
"M00393";"East";"Residential";"2026-12-22";402.79;12.38;104;"Faulty";4.22
"M00394";"Central";"Commercial";"2022-11-25";458.68;20.95;146;"Faulty";4.92
"M00395";"West";"Industrial";"2025-03-30";867.28;22.68;167;"Active";6.98
"M00396";"South";"Commercial";"2026-06-30";337.05;28.07;294;"Active";6.52
"M00397";"West";"Commercial";"2024-09-09";111.09;10.5;185;"Faulty";5.85
"M00398";"West";"Industrial";"2022-04-25";342.45;32.54;128;"Active";4.47
"M00399";"South";"Industrial";"2024-08-19";878.71;46.26;20;"Faulty";6.37
"M00400";"East";"Industrial";"2025-10-01";734.94;29.59;112;"Faulty";6.73
"M00401";"Central";"Commercial";"2023-06-23";548.31;13.63;209;"Faulty";6.97
"M00402";"Central";"Residential";"2024-08-06";575.04;30.35;218;"Faulty";5.4
"M00403";"North";"Industrial";"2025-07-15";336.15;38.44;181;"Active";4.82
"M00404";"East";"Commercial";"2022-12-14";306.18;29.18;233;"Active";6.86
"M00405";"South";"Industrial";"2023-11-09";882.07;16.63;239;"Active";3.18
"M00406";"West";"Commercial";"2023-03-17";308.77;8.25;199;"Faulty";6.12
"M00407";"South";"Residential";"2026-07-31";975.34;39.35;215;"Active";3.68
"M00408";"North";"Industrial";"2024-08-05";691.12;23.49;197;"Faulty";6.84
"M00409";"Central";"Industrial";"2025-05-03";864.69;6.9;222;"Active";7.69
"M00410";"East";"Residential";"2025-02-07";985.0;5.63;42;"Active";4.61
"M00411";"South";"Residential";"2023-08-13";721.64;17.35;287;"Active";3.22
"M00412";"West";"Residential";"2026-10-30";545.84;27.8;138;"Active";5.2
"M00413";"West";"Residential";"2025-05-02";872.3;12.24;110;"Faulty";6.22
"M00414";"Central";"Commercial";"2024-02-04";563.71;18.03;139;"Active";3.89
"M00415";"Central";"Commercial";"2026-05-06";189.4;46.53;251;"Faulty";4.37
"M00416";"South";"Residential";"2025-10-09";845.43;46.27;121;"Faulty";4.07
"M00417";"Central";"Industrial";"2022-07-18";501.62;15.45;19;"Faulty";6.09
"M00418";"Central";"Industrial";"2025-07-03";734.44;12.19;1;"Faulty";6.25
"M00419";"West";"Industrial";"2024-02-16";772.96;46.28;90;"Active";3.57
"M00420";"Central";"Commercial";"2023-12-19";106.79;30.1;121;"Faulty";7.46
"M00421";"East";"Commercial";"2023-02-11";903.13;30.12;34;"Active";5.36
"M00422";"West";"Residential";"2024-04-28";562.87;23.43;247;"Faulty";6.26
"M00423";"East";"Commercial";"2023-12-21";199.7;33.61;57;"Active";5.25
"M00424";"Central";"Commercial";"2023-10-24";519.83;47.27;35;"Active";5.7
"M00425";"North";"Industrial";"2022-04-06";569.52;14.55;129;"Faulty";5.57
"M00426";"South";"Residential";"2023-11-09";975.53;44.0;163;"Faulty";7.38
"M00427";"South";"Commercial";"2025-11-03";374.24;7.88;34;"Faulty";7.04
"M00428";"North";"Residential";"2025-06-27";556.09;26.68;273;"Faulty";6.2
"M00429";"Central";"Residential";"2024-12-07";231.48;24.34;59;"Active";7.88
"M00430";"South";"Commercial";"2026-12-11";179.21;42.25;296;"Faulty";7.7
"M00431";"South";"Industrial";"2022-10-14";843.19;17.93;208;"Faulty";7.34
"M00432";"South";"Industrial";"2024-05-22";683.13;38.72;295;"Active";5.86
"M00433";"Central";"Commercial";"2025-12-13";273.18;42.01;75;"Active";4.77
"M00434";"South";"Industrial";"2026-05-30";539.72;11.49;272;"Faulty";5.49
"M00435";"Central";"Industrial";"2026-03-07";750.69;41.16;104;"Faulty";4.47
"M00436";"Central";"Residential";"2026-09-15";283.26;17.39;208;"Faulty";5.0
"M00437";"West";"Industrial";"2023-06-27";159.46;5.97;108;"Active";7.96
"M00438";"North";"Industrial";"2025-11-15";567.61;12.96;27;"Faulty";5.07
"M00439";"North";"Industrial";"2026-07-08";966.07;45.65;88;"Active";5.6
"M00440";"West";"Commercial";"2022-08-27";914.0;12.97;168;"Faulty";4.85
"M00441";"West";"Residential";"2026-01-26";492.92;25.93;73;"Active";6.12
"M00442";"North";"Industrial";"2025-01-11";701.09;33.7;112;"Active";3.77
"M00443";"Central";"Industrial";"2024-04-09";994.74;27.11;101;"Active";7.82
"M00444";"North";"Residential";"2022-07-20";467.6;5.36;98;"Faulty";3.84
"M00445";"West";"Industrial";"2025-05-31";905.15;43.12;221;"Active";3.33
"M00446";"North";"Commercial";"2023-06-10";308.35;5.89;93;"Active";5.86
"M00447";"East";"Commercial";"2026-09-06";803.0;9.75;249;"Faulty";5.21
"M00448";"West";"Residential";"2025-07-25";191.09;25.91;258;"Faulty";5.35
"M00449";"South";"Residential";"2022-09-17";641.5;39.29;39;"Faulty";7.72
"M00450";"West";"Industrial";"2026-12-22";493.93;26.46;4;"Active";7.67
"M00451";"North";"Commercial";"2026-12-16";560.82;25.24;180;"Faulty";4.66
"M00452";"North";"Commercial";"2026-04-07";557.65;25.74;195;"Active";6.92
"M00453";"West";"Commercial";"2026-07-03";520.41;12.67;105;"Active";4.36
"M00454";"North";"Residential";"2022-03-01";699.79;18.92;180;"Active";7.42
"M00455";"Central";"Industrial";"2026-07-01";938.02;33.52;241;"Faulty";4.79
"M00456";"North";"Residential";"2024-06-14";171.94;22.35;294;"Faulty";4.5
"M00457";"East";"Residential";"2026-10-08";383.29;15.38;34;"Faulty";3.94
"M00458";"East";"Commercial";"2023-05-08";876.44;37.95;142;"Active";4.11
"M00459";"North";"Commercial";"2025-04-18";730.46;14.36;116;"Active";7.97
"M00460";"East";"Industrial";"2026-08-26";855.4;24.85;135;"Faulty";7.1
"M00461";"South";"Industrial";"2022-08-29";196.63;12.62;221;"Active";3.98
"M00462";"Central";"Commercial";"2023-04-25";430.8;39.43;91;"Active";5.83
"M00463";"West";"Commercial";"2023-04-21";515.13;5.96;201;"Active";5.2
"M00464";"North";"Commercial";"2025-05-19";443.38;41.7;187;"Active";4.91
"M00465";"South";"Residential";"2023-02-12";932.36;43.4;160;"Faulty";4.15
"M00466";"South";"Commercial";"2022-11-06";925.36;22.54;160;"Active";6.96
"M00467";"South";"Commercial";"2024-07-10";185.11;31.37;298;"Active";7.42
"M00468";"Central";"Residential";"2024-03-09";258.17;48.34;46;"Active";4.22
"M00469";"West";"Commercial";"2024-12-18";978.91;29.19;55;"Faulty";7.29
"M00470";"West";"Industrial";"2024-10-30";816.57;34.97;73;"Active";5.1
"M00471";"East";"Residential";"2024-09-16";867.55;8.42;200;"Faulty";5.79
"M00472";"Central";"Commercial";"2024-01-29";566.21;23.49;211;"Faulty";6.03
"M00473";"East";"Residential";"2026-05-02";188.52;45.13;15;"Faulty";3.7
"M00474";"North";"Commercial";"2024-06-09";336.93;32.7;213;"Faulty";5.63
"M00475";"South";"Commercial";"2023-01-16";151.7;36.44;232;"Active";6.93
"M00476";"West";"Industrial";"2023-06-26";535.08;9.87;10;"Active";4.31
"M00477";"East";"Industrial";"2026-02-10";111.3;20.77;174;"Active";3.57
"M00478";"East";"Industrial";"2022-12-05";866.64;8.11;287;"Faulty";5.37
"M00479";"East";"Industrial";"2024-09-30";573.06;35.28;77;"Active";3.75
"M00480";"Central";"Industrial";"2026-10-01";846.45;44.55;87;"Active";5.79
"M00481";"East";"Commercial";"2024-12-05";364.5;42.69;0;"Active";3.54
"M00482";"North";"Commercial";"2022-05-21";295.87;22.75;82;"Faulty";3.53
"M00483";"East";"Residential";"2026-03-12";191.68;8.22;297;"Active";4.79
"M00484";"Central";"Residential";"2022-12-01";471.3;25.93;223;"Faulty";6.6
"M00485";"East";"Industrial";"2022-05-02";365.75;37.42;194;"Faulty";5.83
"M00486";"Central";"Residential";"2023-12-07";575.99;11.52;109;"Active";6.15
"M00487";"North";"Industrial";"2026-05-19";714.56;12.83;113;"Active";5.7
"M00488";"North";"Residential";"2024-11-08";852.75;12.58;138;"Active";5.56
"M00489";"Central";"Residential";"2025-03-02";715.21;15.12;179;"Faulty";4.93
"M00490";"South";"Industrial";"2025-03-26";700.94;31.16;21;"Active";5.43
"M00491";"Central";"Residential";"2023-05-12";873.16;28.41;270;"Active";5.66
"M00492";"South";"Commercial";"2024-03-29";342.27;18.95;195;"Faulty";7.5
"M00493";"Central";"Residential";"2023-11-11";941.47;45.95;153;"Active";4.77
"M00494";"Central";"Commercial";"2022-04-29";564.43;18.88;27;"Active";4.44
"M00495";"North";"Industrial";"2025-02-22";639.76;9.26;170;"Faulty";3.31
"M00496";"North";"Residential";"2022-04-13";974.54;46.38;139;"Faulty";5.08
"M00497";"West";"Industrial";"2026-06-20";360.3;23.53;146;"Active";4.11
"M00498";"East";"Residential";"2023-02-13";510.02;18.93;218;"Faulty";6.38
"M00499";"North";"Commercial";"2022-10-30";664.54;33.48;230;"Active";4.18
"M00500";"East";"Industrial";"2026-01-30";311.97;34.72;246;"Active";4.14
"M00501";"Central";"Commercial";"2022-02-23";348.11;16.5;103;"Active";4.5
"M00502";"North";"Industrial";"2025-06-28";746.57;21.15;255;"Active";5.7
"M00503";"South";"Residential";"2026-01-11";448.41;23.54;62;"Active";5.98
"M00504";"Central";"Commercial";"2023-05-05";144.43;33.53;256;"Active";7.47
"M00505";"East";"Residential";"2026-09-09";411.06;31.66;189;"Active";6.01
"M00506";"West";"Commercial";"2024-07-07";795.05;28.85;249;"Active";4.98
"M00507";"South";"Residential";"2023-10-20";469.26;24.2;279;"Active";5.81
"M00508";"West";"Residential";"2026-09-20";956.06;18.91;154;"Active";7.64
"M00509";"North";"Residential";"2022-03-02";310.7;33.07;98;"Faulty";4.18
"M00510";"Central";"Commercial";"2022-05-31";500.51;41.04;4;"Faulty";7.67
"M00511";"North";"Commercial";"2024-05-20";809.12;17.49;293;"Active";7.58
"M00512";"North";"Industrial";"2025-04-20";109.53;25.11;283;"Active";7.25
"M00513";"East";"Industrial";"2026-06-02";697.52;21.77;81;"Active";3.59
"M00514";"West";"Commercial";"2023-10-31";359.81;47.75;58;"Active";6.4
"M00515";"South";"Commercial";"2025-04-15";184.04;32.33;298;"Faulty";5.21
"M00516";"West";"Commercial";"2023-09-19";348.58;32.34;274;"Active";6.03
"M00517";"West";"Commercial";"2024-07-20";250.09;27.51;172;"Faulty";4.71
"M00518";"South";"Commercial";"2026-12-06";945.61;22.38;256;"Active";5.21
"M00519";"Central";"Industrial";"2025-05-26";396.96;12.83;33;"Active";4.55
"M00520";"West";"Industrial";"2025-11-16";106.18;26.06;44;"Faulty";7.72
"M00521";"South";"Commercial";"2025-11-20";621.22;8.71;84;"Active";5.82
"M00522";"East";"Commercial";"2026-11-05";726.37;38.49;191;"Active";6.88
"M00523";"North";"Commercial";"2026-05-21";317.5;19.83;149;"Active";6.32
"M00524";"West";"Industrial";"2025-01-30";936.72;22.59;148;"Faulty";3.03
"M00525";"West";"Industrial";"2025-07-17";214.43;8.61;210;"Active";5.87
"M00526";"East";"Industrial";"2024-03-12";933.27;7.35;225;"Active";3.83
"M00527";"North";"Commercial";"2024-11-20";899.25;41.59;194;"Active";6.96
"M00528";"South";"Residential";"2026-11-01";160.5;49.89;207;"Active";5.63
"M00529";"West";"Commercial";"2024-09-04";903.15;36.62;214;"Faulty";5.08
"M00530";"Central";"Commercial";"2022-11-24";149.79;32.33;125;"Active";7.94
"M00531";"North";"Residential";"2022-01-05";157.29;37.28;266;"Active";5.71
"M00532";"East";"Residential";"2024-11-09";571.0;18.75;49;"Faulty";3.91
"M00533";"North";"Commercial";"2026-04-15";601.81;20.89;48;"Active";4.13
"M00534";"West";"Commercial";"2026-08-03";514.3;34.02;273;"Active";7.94
"M00535";"East";"Commercial";"2024-02-23";885.92;14.82;43;"Faulty";4.24
"M00536";"East";"Residential";"2022-08-10";385.84;20.25;266;"Faulty";6.82
"M00537";"Central";"Residential";"2024-07-22";697.02;6.85;144;"Active";5.86
"M00538";"West";"Commercial";"2023-12-14";237.43;44.53;153;"Active";5.24
"M00539";"Central";"Commercial";"2023-09-06";390.59;18.2;139;"Faulty";3.69
"M00540";"Central";"Industrial";"2026-02-24";560.7;21.1;75;"Faulty";6.7
"M00541";"West";"Residential";"2023-08-26";554.06;25.8;234;"Active";3.03
"M00542";"East";"Industrial";"2022-04-30";842.59;6.12;136;"Faulty";3.06
"M00543";"North";"Commercial";"2025-03-03";630.35;28.23;81;"Active";4.66
"M00544";"Central";"Residential";"2025-08-10";844.87;24.51;150;"Faulty";3.85
"M00545";"South";"Residential";"2024-12-28";126.35;22.43;260;"Active";3.15
"M00546";"West";"Residential";"2023-12-12";194.6;31.15;179;"Active";3.28
"M00547";"North";"Commercial";"2022-11-30";986.25;15.6;10;"Active";5.25
"M00548";"Central";"Residential";"2022-02-08";611.25;22.26;2;"Active";3.77
"M00549";"West";"Commercial";"2025-09-14";811.99;39.57;107;"Faulty";6.9
"M00550";"West";"Residential";"2026-05-26";826.45;32.17;123;"Faulty";4.17
"M00551";"Central";"Residential";"2025-08-08";418.08;36.58;113;"Faulty";3.64
"M00552";"West";"Industrial";"2023-03-26";933.55;47.44;188;"Active";5.8
"M00553";"West";"Commercial";"2022-07-28";588.44;17.89;119;"Active";4.33
"M00554";"East";"Commercial";"2026-12-08";285.28;13.06;252;"Active";3.3
"M00555";"West";"Industrial";"2022-04-05";965.91;44.69;236;"Active";3.76
"M00556";"Central";"Industrial";"2024-02-14";429.22;41.28;32;"Active";5.66
"M00557";"North";"Industrial";"2026-01-07";305.61;33.67;268;"Active";4.11
"M00558";"South";"Industrial";"2024-12-06";675.51;20.94;200;"Faulty";5.16
"M00559";"West";"Commercial";"2025-05-24";603.99;15.35;261;"Active";7.47
"M00560";"West";"Commercial";"2024-09-15";866.99;35.49;214;"Faulty";6.79
"M00561";"Central";"Commercial";"2025-02-26";700.8;14.64;233;"Faulty";7.04
"M00562";"East";"Industrial";"2023-02-15";159.2;19.45;98;"Active";5.34
"M00563";"Central";"Industrial";"2026-12-13";282.27;28.92;82;"Faulty";5.14
"M00564";"Central";"Commercial";"2022-04-05";152.12;49.67;13;"Active";7.51
"M00565";"South";"Commercial";"2025-09-26";539.64;39.29;270;"Active";5.83
"M00566";"South";"Industrial";"2022-08-25";188.7;45.02;148;"Active";3.29
"M00567";"East";"Commercial";"2024-03-22";697.79;37.92;286;"Faulty";7.92
"M00568";"West";"Commercial";"2026-08-17";406.81;45.91;287;"Active";4.52
"M00569";"South";"Commercial";"2023-12-06";953.56;49.55;286;"Active";6.34
"M00570";"West";"Industrial";"2024-08-18";565.96;11.76;53;"Faulty";3.33
"M00571";"Central";"Commercial";"2022-07-18";917.74;36.15;185;"Active";7.58
"M00572";"East";"Commercial";"2026-05-13";967.32;30.41;72;"Faulty";4.04
"M00573";"West";"Industrial";"2026-10-04";835.4;15.25;214;"Active";5.06
"M00574";"West";"Industrial";"2025-12-26";617.11;36.93;272;"Faulty";5.44
"M00575";"Central";"Residential";"2024-01-18";859.19;43.69;289;"Active";6.75
"M00576";"East";"Residential";"2023-03-22";897.3;22.25;122;"Faulty";3.45
"M00577";"North";"Industrial";"2023-12-05";118.8;33.29;53;"Faulty";7.16
"M00578";"Central";"Industrial";"2024-09-16";471.05;38.82;161;"Active";7.07
"M00579";"South";"Residential";"2025-03-29";159.86;34.04;237;"Faulty";5.93
"M00580";"North";"Residential";"2023-12-21";599.84;27.51;243;"Active";3.61
"M00581";"East";"Industrial";"2024-05-16";883.11;10.36;164;"Faulty";6.93
"M00582";"North";"Residential";"2022-01-19";762.3;44.62;111;"Active";6.43
"M00583";"East";"Industrial";"2026-02-03";278.8;5.81;10;"Faulty";5.45
"M00584";"East";"Industrial";"2025-08-16";666.42;33.21;212;"Faulty";4.67
"M00585";"East";"Commercial";"2026-05-19";251.49;32.13;267;"Active";5.99
"M00586";"South";"Industrial";"2026-09-14";776.53;24.08;213;"Faulty";7.3
"M00587";"South";"Residential";"2022-06-05";875.63;16.21;137;"Faulty";7.35
"M00588";"South";"Industrial";"2024-03-04";615.56;37.2;226;"Faulty";5.92
"M00589";"South";"Industrial";"2025-07-28";637.09;11.31;89;"Faulty";4.92
"M00590";"North";"Commercial";"2023-06-16";529.95;10.79;211;"Active";3.14
"M00591";"South";"Industrial";"2024-01-14";766.92;21.97;51;"Active";5.54
"M00592";"Central";"Industrial";"2023-09-08";588.43;21.81;107;"Active";4.51
"M00593";"North";"Commercial";"2024-12-31";396.97;18.82;213;"Faulty";4.87
"M00594";"East";"Commercial";"2025-10-21";310.41;33.57;105;"Faulty";6.9
"M00595";"South";"Industrial";"2023-12-31";564.38;34.55;255;"Active";4.04
"M00596";"North";"Commercial";"2026-01-17";812.61;25.22;227;"Faulty";7.77
"M00597";"West";"Residential";"2026-02-02";399.97;15.28;216;"Active";4.27
"M00598";"East";"Residential";"2022-05-06";877.42;24.19;106;"Faulty";3.37
"M00599";"South";"Commercial";"2025-11-25";329.1;26.84;178;"Faulty";5.18
"M00600";"South";"Industrial";"2022-09-13";549.54;27.36;28;"Faulty";6.23
"M00601";"East";"Residential";"2026-10-20";520.1;16.93;91;"Active";4.99
"M00602";"West";"Industrial";"2024-04-19";386.47;33.54;111;"Faulty";7.8
"M00603";"North";"Industrial";"2025-11-04";897.89;39.41;295;"Active";4.16
"M00604";"Central";"Residential";"2025-04-22";599.68;29.4;135;"Faulty";6.5
"M00605";"North";"Commercial";"2022-01-08";884.71;43.97;226;"Faulty";5.44
"M00606";"South";"Commercial";"2023-07-05";754.99;8.15;252;"Faulty";7.64
"M00607";"East";"Industrial";"2022-02-16";893.27;8.28;143;"Active";5.59
"M00608";"North";"Commercial";"2022-10-17";702.2;29.76;134;"Active";3.11
"M00609";"West";"Residential";"2026-05-16";312.11;13.55;169;"Faulty";4.34
"M00610";"Central";"Industrial";"2025-08-10";599.29;38.43;267;"Faulty";5.74
"M00611";"East";"Industrial";"2022-11-09";538.14;48.61;204;"Active";5.49
